F1,F2,F3,F4,F5,F6,F7,F8,F9,RMSD
9412.14,3747.73,0.39818,84.3997,1306971.893,141.331,3781.41,110,34.4353,2.415
9300.01,2241.69,0.24104,101.828,1282664.879,126.015,4292.86,52,33.6606,3.054
14263.7,4063.33,0.28487,196.651,1954556.964,214.227,4590.44,170,28.8237,2.379
5487.32,1773.09,0.32312,39.8829,758495.2431,76.2584,2711.1,41,40.7043,7.462
8693.67,3611.62,0.41543,52.889,1218336.416,144.666,5118.22,65,37.2827,9.464
7009.67,1662.17,0.23712,62.0243,961412.2294,90.9023,3307,48,38.1419,14.352
8884.7,2567.81,0.28901,101.542,1199523.57,164.046,4087.43,77,33.211,0.658
8240.39,2634.82,0.31974,69.6539,1098693.325,124.018,3686.18,46,36.3656,17.18
8747.27,2631.76,0.30086,103.194,1191846.958,88.8989,3775.89,9,35.6471,19.754
8212.9,1942.37,0.2365,92.0159,1154036.785,122.709,3209.46,4,36.9507,0.449
14089.5,4626.06,0.32833,177.7,2078119.955,257.96,4937.37,83,27.7171,3.093
16350.8,5038.49,0.30814,178.519,2309716.571,245.589,4798.29,60,23.8351,8.629
13033.8,4475.5,0.34337,153.243,1837091.561,170.655,5213.99,29,27.8391,4.189
9633.45,2475.77,0.25699,119.747,1323532.119,135.758,4124.03,128,23.8957,19.368
11982.9,5279.99,0.44062,159.387,1611718.896,226.086,4658.12,182,29.9006,17.121
15412.3,4907.74,0.31843,233.176,2109687.253,262.289,5383.41,131,24.1076,2.158
11759,2836.23,0.24119,152.595,1653825,221.293,4109.78,86,31.9153,1.994
9797.55,2419.16,0.24691,142.103,1382716.949,156.051,4153.45,116,32.2402,2.527
4185.89,998.13,0.23845,40.9939,607186.0778,54.5811,2341.52,39,41.9094,8.253
7634.57,3127.91,0.4097,92.015,1028152.26,154.299,3323.83,70,37.8913,13.631
12328.5,4076.3,0.33064,102.969,1724831.668,143.382,5816.09,46,37.3298,16.99
9052.71,3279.1,0.36222,91.6887,1239793.395,117.105,3732.76,40,36.0196,15.146
12043.6,2498.36,0.20744,134.992,1645117.955,200.198,4896.43,140,30.1221,0.712
12770.5,4461.89,0.34939,137.876,1801557.972,186.908,4295.3,52,29.1437,2.989
4465.18,1584.48,0.35485,43.2269,593204.7437,72.4785,2563.1,24,43.5357,8.046
6483.6,2177.07,0.33578,60.973,865822.0988,94.8248,3113.92,20,40.6556,1.352
9724.45,2551.53,0.26238,102.502,1334498.104,134.706,3509.15,123,34.8395,1.644
5208.86,1525,0.29277,47.3439,719820.534,65.8258,1989.77,25,43.738,2.203
16120.2,5207.25,0.32302,192.411,2224697.086,278.713,5408.36,84,25.2345,6.152
5796.45,1449.38,0.25004,52.3474,790195.7332,84.8395,2915.52,72,40.5465,11.435
4948.29,1401.62,0.28325,41.6758,658748.3454,77.3806,2783.78,31,42.7636,7.185
9256.92,3466.33,0.37445,122.296,1286351.276,166.485,3632.62,36,33.5014,3.36
6212.41,2428.05,0.39083,65.9755,839718.3437,98.9991,3432.89,49,37.3802,14.177
9833.12,2812,0.28597,104.965,1350827.211,152.126,4122.2,49,34.6693,2.288
15263.8,4105.83,0.26899,170.9,2147464.468,233.232,4596.16,40,29.1942,3.079
7076.03,797.07,0.11264,67.5727,938431.1108,90.4936,3198.14,12,34.0427,18.55
6513.44,1983.34,0.30449,61.3372,875441.5415,95.1397,3075.98,19,40.3719,1.228
6449.66,1382.74,0.21438,54.261,877943.6259,74.5663,2841.41,45,40.6509,10.32
5078.89,1329.43,0.26175,46.5113,710572.9474,62.9008,2039.34,5,38.9815,6.482
12561.2,3266.21,0.26002,159.956,1728425.527,217.796,4510.93,83,30.3739,4.406
8161.6,2748.51,0.33676,65.9599,1088148.705,118.232,4345.54,61,33.5159,4.989
14502.9,6323.07,0.43598,90.9898,1934594.055,241.8,8760.08,38,33.9956,8.372
11561,3846.46,0.3327,92.9675,1647090.577,141.976,5280.12,102,31.0622,12.213
6238.09,2692.38,0.4316,46.4471,852591.5213,95.1256,3003.59,35,42.8472,13.282
7172.62,3065.41,0.42737,64.8809,1011241.779,116.61,3454.56,62,37.3593,16.318
8433.96,2636.87,0.31264,67.7383,1158501.472,114.181,3582.45,48,37.0967,13.413
3600.19,1127.46,0.31316,31.5638,492008.4359,45.3864,1356.04,22,44.6402,1.494
6604.55,2010.1,0.30435,72.4827,889483.7482,96.3531,3624.79,60,37.6722,2.347
11836.5,3500.74,0.29575,107.068,1629727.915,167.526,4643.96,19,31.6217,3.655
23546.6,7273.15,0.30888,303.41,3280731.645,379.999,6278.14,129,17.9378,3.298
7016.89,1904.12,0.27136,70.99,982998.5704,101.538,3277.41,81,38.6221,14.406
6850.75,2212.25,0.32292,57.6816,947735.1015,96.5626,3843.65,73,36.1663,1.513
13219.7,4705.66,0.35595,123.752,1798777.932,185.947,5135.61,93,34.1716,17.31
24126.9,8203.88,0.34003,237.49,3336296.152,311.208,6027.57,100,20.8663,5.281
6165.09,2035.77,0.3302,61.9677,845118.3699,87.8393,3323.72,35,38.3941,5.599
5624.46,1255.34,0.22319,67.515,754950.3526,82.311,3257.6,46,39.2961,12.927
6826.76,1583.52,0.23195,64.3668,957651.3322,85.6952,3542.07,36,38.1626,2.341
9201.33,2466.14,0.26801,95.1167,1259130.502,158.065,4150.78,74,33.2452,0.592
10265.6,3173.86,0.30917,104.43,1482875.853,149.856,4222.92,157,30.7121,17.917
16358.3,4331.95,0.26481,253.41,2251560.67,279.511,4782.75,228,27.6521,4.234
7195.01,1777.38,0.24702,69.2119,969728.8517,93.5637,4015.12,60,35.8083,4.294
9267.76,4579.17,0.49409,83.3863,1139424.075,179.748,2331.08,61,40.3469,12.697
7483.69,2265.32,0.3027,98.6084,997779.7411,114.909,3581.24,99,37.2676,18.09
8942.65,3766.83,0.42122,109.655,1179283.005,118.975,4818.45,117,34.7372,17.63
5487.58,1567.47,0.28563,40.6181,761219.8992,73.3187,2786.99,55,41.2706,10.307
16918,5527.26,0.3267,205.308,2222468.878,269.818,6989.23,242,24.2332,3.146
8984.5,2533.77,0.28201,55.3417,1255133.147,120.552,4802.97,35,32.3791,15.49
12406.2,3464.89,0.27928,157.46,1725363.343,205.3,4825.84,55,28.4615,2.449
20638.7,5511.74,0.26705,297.296,2791795.366,311.723,6545.32,289,18.6689,1.763
16930.4,5397.26,0.31879,200.259,2281299.514,273.411,5386.72,206,24.4894,2.167
14070,4506.05,0.32025,164.961,1946698.806,221.743,5277.61,197,29.4103,1.749
8276.51,2179.64,0.26335,80.0114,1174270.824,103.831,3920.4,39,35.0447,2.412
23288.5,6867.41,0.29488,307.649,3223206.313,359.175,6324.93,98,17.7804,3.479
7536.96,2094.31,0.27787,63.9107,949679.528,107.739,3450.96,25,37.9974,2.21
14704.8,3903.29,0.26544,183.106,2075003.654,231.289,4585.17,14,29.371,3.32
7359.86,3045.19,0.41375,79.6974,974880.4481,130.042,3879.09,57,34.9876,9.522
7157.29,1392.8,0.19459,57.9613,998575.0873,78.6117,2731.4,10,37.4284,9.747
8714.49,2231.02,0.25601,83.2103,1177823.748,116.675,3757.95,33,35.4052,2.174
7616.28,2199.66,0.28881,73.5571,1038080.073,101.519,3377.14,74,37.1079,4.084
9782.79,3873.35,0.39593,84.6046,1350332.812,152.423,4203.67,86,33.8144,14.398
6422.52,1793.48,0.27924,56.3155,882997.9576,86.6184,3133.15,32,39.5275,7.606
10177.1,3362.76,0.33042,82.6249,1394399.256,122.271,4438.98,18,32.9282,17.269
5533.49,1663.23,0.30057,35.7836,758818.1939,75.1892,2350.03,22,44.0607,10.357
10442.4,3814.93,0.36533,100.01,1461935.108,124.458,3471.89,50,33.3144,9.581
9101.24,1954.79,0.21478,103.451,1279673.609,125.942,3835.61,53,35.2817,2.977
15232.4,6203.46,0.40725,136.036,2170206.868,216.117,5719.32,162,26.3933,19.151
11404.8,3810.91,0.33414,147.676,1586856.701,160.246,5122.41,40,27.9387,4.075
9020.78,2556.53,0.2834,101.689,1253417.139,144.351,3309.79,4,36.641,0.96
5883.51,1393.55,0.23685,67.3027,815252.2971,78.8968,2761.41,82,39.7258,8.52
14010.2,5077.62,0.36242,200.382,1922109.667,255.275,4663.13,50,33.4436,2.045
9154.79,2846.73,0.31095,90.0383,1219648.85,145.452,3884.41,88,36.1175,17.729
8098.75,2756.61,0.34037,72.7552,1127400.318,106.264,3581.45,35,36.7691,10.271
10723.1,3479.37,0.32447,112.049,1532422.401,137.197,3956.21,54,34.3727,2.06
11852.7,4318.68,0.36436,131.232,1701606.014,175.962,4606.48,154,30.769,19.571
8525.2,2545.21,0.29855,95.7719,1201045.422,121.462,3576.88,90,36.8005,2.309
7930.57,3114.79,0.39275,89.6422,1050832.31,121.254,3496.48,33,37.6169,13.895
6637.8,2510.91,0.37827,80.8532,908664.6345,94.9262,3166.87,65,38.4511,2.291
8245.3,1639,0.19877,102.963,1143702.189,107.21,3247.7,125,36.7809,1.698
12431.5,3079.32,0.2477,130.875,1691281.794,154.443,3985.76,227,32.3573,2.508
6879.05,1676.56,0.24371,62.6305,955941.7968,86.1322,2888.2,31,39.7617,16.41
5446.18,1663.01,0.30535,53.8524,753846.7847,80.6302,2645.51,73,40.8231,16.117
8145.15,2668.39,0.3276,63.7441,1137029.984,106.527,3675.51,12,37.1337,16.515
17092.3,5376.28,0.31454,189.729,2347604.766,232.187,5500.4,86,24.0064,5.775
7433.81,2482.49,0.33394,72.0146,1006608.424,112.727,3382.95,77,37.1526,4.202
10435.1,3992.33,0.38258,99.784,1484253.578,151.029,3822.12,46,35.045,16.784
12743,4204,0.3299,156.09,1788841.145,171.614,5066.65,40,27.7389,3.654
12691.8,2513.85,0.19806,150.169,1727090.223,198.777,4883.23,138,29.8273,0.563
7973.45,2909.44,0.36489,86.2231,1135365.04,122.395,3077.29,14,35.3884,6.263
11792.9,3981.59,0.33762,138.665,1621121.501,182.464,4334.81,39,30.2436,4.686
6361.98,2180.17,0.34268,57.0222,911604.8333,89.296,2573.32,60,41.573,4.497
8358.75,2917.84,0.34907,66.9883,1182469.484,116.334,3143.28,81,38.8047,18.918
4898.97,976.41,0.1993,41.3555,692361.9127,62.9062,2700.19,19,42.2305,2.333
5462.91,2191.24,0.40111,34.5308,774825.1827,74.0756,2633.04,35,42.7972,2.808
4236.27,1376.4,0.3249,35.0902,576542.2839,54.2159,1426.57,34,44.3511,11.733
18789,4648.68,0.24741,176.032,2664577.346,227.503,5732.74,231,22.063,19.48
9738.91,1675.19,0.17201,93.2322,1363725.792,123.776,3807.99,56,34.7791,19.051
5674.02,1853.21,0.32661,46.7254,796436.4688,76.9661,2431.49,93,41.2553,14.752
8216.7,2693.41,0.32779,94.4424,1130776.859,137.232,3587.77,89,37.0855,7.768
5896.08,1658.8,0.28133,55.9283,795893.3991,79.9876,2485.42,41,41.5999,11.358
14946.5,4072.8,0.27249,216.353,2085122.204,256.562,5657.75,94,23.0436,1.614
4565.73,1151,0.25209,42.9583,617896.3304,59.9344,2360.92,53,41.0812,9.363
7617.54,1981.82,0.26016,71.2819,1047713.812,92.1768,3343.58,61,38.166,13.838
16539.5,4418.48,0.26714,231.969,2366937.947,272.527,5553.59,113,22.1043,2.476
14958.5,3828.99,0.25597,191.592,2114837.637,211.148,14911.05,97,26.2378,2.725
11881.4,3840.03,0.32319,89.4019,1673047.581,157.235,4958.48,95,30.4528,16.725
14522.7,6225.63,0.42868,152.567,2003629.69,207.671,5137.42,80,27.0567,18.689
10234.4,2522.8,0.2465,106.698,1437870.014,150.189,4308.86,72,32.5975,3.987
4826.28,1574.98,0.32633,46.675,698904.0565,62.7391,2530.64,42,42.6462,7.413
8252.45,2460.87,0.29819,92.6418,1158621.859,102.585,3585.33,24,35.9061,12.087
21851,5996.54,0.27442,284.586,2988796.802,309.034,6582.5,286,18.7486,1.541
8398.47,2249.84,0.26788,90.9179,1184997.216,123.07,3324.29,5,36.047,2.415
6391.71,3124.76,0.48887,58.32,891750.3267,116.371,2466.5,59,41.4431,12.924
12098.5,3534.24,0.29212,134.416,1721125.25,180.494,4814.4,70,32.5284,2.775
8973.19,2564.07,0.28574,94.55,1240681.288,144.046,3261.37,20,36.5827,1.469
16325,3538.99,0.21678,172.303,2319131.993,233.597,5163.64,207,26.441,6.144
11451.4,3956.38,0.34549,66.6363,1535619.857,185.837,5106.38,53,32.9871,20.705
12930.2,4285.8,0.33145,134.075,1761539.674,187.137,4064.84,220,31.9363,5.17
6678.89,2539.47,0.38022,79.6045,915619.782,98.7725,3254.48,69,38.7218,1.297
7835.64,1993.4,0.2544,68.5657,1083617.101,110.645,3756.96,25,36.7141,1.686
9727.74,3869.84,0.39781,97.9925,1392642.677,135.34,3752.01,24,35.1836,4.019
6510.95,1552.65,0.23846,63.2534,920249.6066,82.8222,3456.44,67,38.7741,9.077
4055.92,1181.98,0.29142,34.4125,558202.3683,50.5063,1402.85,17,44.3142,1.535
6894.07,2280.88,0.33084,63.5685,924063.8835,97.443,3143.07,23,40.0845,1.209
13085.9,3414.05,0.26089,170.109,1817319.322,187.894,4981.72,61,28.1323,2.717
18283.5,7070.32,0.3867,231.065,2457984.888,355.85,5036.67,211,25.83,16.81
8513.44,2329.4,0.27361,76.8381,1184411.871,105.24,4011.6,62,34.9152,1.88
18701,5707.76,0.30521,207.431,2585277.11,294.706,6454.27,242,20.7927,9.679
17838.7,5713.17,0.32026,218.1,2472411.958,337.304,4970.39,96,26.1402,5.307
13993.4,3955.85,0.28269,169.521,1982190.647,219.498,5040.33,94,19.9345,14.489
7912.69,2651.92,0.33514,70.4696,1079834.408,109.222,3411.53,73,36.7581,3.739
6528.95,1799.39,0.2756,63.2109,893784.1024,84.5937,2820.72,33,40.9493,16.59
11129.7,3670.81,0.32982,137.598,1562760.93,185.173,4353.17,63,32.001,1.872
11049.3,2907.18,0.2631,150.046,1570061.492,154.422,4094.75,136,31.6278,2.821
8700.53,1965.29,0.22588,102.304,1240026.182,118.392,3842.47,52,35.0796,3.264
9153.06,2962.15,0.32362,67.1428,1251651.717,122.463,3433.58,49,36.3523,16.466
8339.92,2761.01,0.33105,89.7088,1168007.835,122.958,3112.98,18,37.5608,2.758
10625.9,2875.11,0.27057,121.514,1437022.232,163.79,3829.97,18,33.3008,3.229
10421.5,4040.7,0.38772,91.6869,1490934.212,126.484,4150.11,54,37.1272,10.475
9358.76,2071.25,0.22131,83.0937,1320811.057,109.905,3999.51,72,34.4162,3.771
6124.28,1351.59,0.22069,59.184,844800.6206,73.9579,2836.48,20,40.1622,1.519
10247,2628.75,0.25653,97.1718,1402202.884,131.682,4641.6,41,29.4039,11.984
5800.57,2208.99,0.38082,33.3187,822800.0748,79.4469,2590.91,39,42.7567,2.887
4648.76,1759.77,0.37854,46.9062,674306.2811,68.1371,2375.4,58,42.9753,10.843
6541.19,1309.31,0.20016,55.0229,937373.8308,68.7832,3511.46,51,39.7619,13.188
15106.5,3065.17,0.2029,175.573,2153392.191,231.502,4908.11,86,27.192,3.961
8232.83,2170.05,0.26358,98.073,1151208.622,129.346,3931.62,53,34.9685,2.91
8421.81,1834.31,0.2178,78.038,1176469.728,108.48,3788.68,17,34.308,3.105
6784.63,2330.71,0.34352,72.1118,963786.1108,113.225,2968.78,53,38.6417,16.69
8082.4,3186.43,0.39424,78.2157,1126943.678,113.483,3264.35,26,37.8319,16.113
7687.8,2178.71,0.28339,60.3861,1082019.735,104.48,3500.31,52,36.5144,10.141
13908.7,4553.57,0.32739,176.744,1920322.366,271.55,5080.11,113,25.9384,7.104
22449.5,6665.8,0.29692,301.367,3113170.582,356.178,6277.56,97,19.4511,3.268
6850.68,2087.06,0.30465,63.4101,982151.1629,78.6474,2417.87,77,40.3162,3.269
8892.45,3115.4,0.35034,74.8807,1230830.1,125.869,3570.79,33,38.0644,17.088
7586.8,1981.4,0.26116,70.8891,1030174.745,83.2994,3471.97,86,34.6836,13.561
7291.39,2299.96,0.31543,62.3961,1038581.701,99.6521,3120.28,49,38.8715,17.391
7761.95,1991.96,0.25663,55.1816,1089225.956,94.5088,3516.26,33,37.861,12.458
5918.74,959.08,0.16204,48.4407,817391.7342,63.5485,3058.13,18,39.5624,3.844
5962.79,981.9,0.16467,54.8301,828240.2683,58.7234,3007.86,16,39.9472,2.262
13504.5,5321.35,0.39404,112.909,1937063.452,193.743,5434.46,98,26.9682,19.838
5120.87,1384.66,0.27039,45.0992,725602.7658,67.8208,2558.9,48,42.2647,9.512
15461.9,5442.05,0.35196,179.146,2163343.897,267.322,5398.17,159,24.6792,1.764
12436.6,5647.01,0.45406,183.939,1684856.71,263.065,4666.98,181,30.0734,12.985
12165.2,3174.39,0.26094,158.709,1718189.812,173.83,4710.58,30,29.0374,2.151
7835.64,1993.4,0.2544,68.5657,1083617.101,110.645,3756.96,25,36.7141,1.686
10038.2,2416.41,0.24072,110.07,1406337.536,149.177,4305.84,60,33.4886,3.847
10526.2,5018.33,0.47674,91.4261,1374684.382,183.52,4110.69,62,33.8932,16.548
9725.02,3009.04,0.30941,125.441,1336183.896,171.793,3620.57,19,33.8407,2.579
5063.93,1341.51,0.26491,47.0922,645213.1808,75.4128,2027.58,39,43.1398,11.323
8303.03,2787.62,0.33573,89.2316,1174038.876,122.521,4561.38,46,35.499,15.248
15254.8,5624.19,0.36868,179.872,2150181.869,261.776,4981.89,23,26.9528,2.249
4624.27,1767.89,0.3823,32.6308,660304.9335,62.8148,1629.29,39,44.8642,9.738
9458.4,3085.49,0.32621,80.9269,1336566.396,132.427,3661.21,9,36.5835,14.444
7646.54,2037.57,0.26646,63.1476,1064418.804,102.209,3022.07,30,38.9429,16.892
12962.3,3389.21,0.26146,141.295,1761875.64,159.817,3971.02,186,32.4022,2.969
8718.57,2175.85,0.24956,84.5926,1244731.207,114.89,4007.1,6,34.1461,1.811
23475.3,7810.56,0.33271,314.557,3271481.365,393.923,6527.31,92,18.5629,3.773
12672.3,3819.24,0.30138,167.014,1764753.738,199.874,4835.57,69,26.6798,3.27
15159.1,3868.97,0.25522,186.613,2143498.536,214.187,5698.56,64,23.1391,1.431
9337.75,2294.71,0.24574,99.4069,1280447.312,130.913,3611.01,12,35.8489,3.181
15561.9,5335.12,0.34283,242.334,2159682.435,284.78,5689.74,201,21.9984,2.75
5677.77,1585.45,0.27923,46.506,794675.1815,73.0472,2943.28,15,39.5855,2.54
11339,4490.45,0.39601,99.3379,1565268.64,170.92,4971.24,113,27.3462,15.983
8830.37,1897.93,0.21493,77.3504,1281269.058,106.543,3884.29,9,34.8216,1.39
8500.52,2594.44,0.3052,67.2152,1181434.313,115.498,3470.04,91,37.2092,16.826
8414.54,1327.78,0.15779,85.6937,1177362.919,105.6,3972.89,54,35.2457,2.994
6931.52,1682.5,0.24273,82.5445,974354.4448,108.406,3835.47,35,36.1431,1.308
12298.1,3863.71,0.31417,141.524,1720198.677,171.206,4314.69,31,31.4438,3.153
8227.12,2418.52,0.29396,99.3576,1116431.06,119.291,3472.77,25,36.7758,1.971
10467.4,4077.47,0.38953,93.7805,1425643.624,137.871,4743.22,46,31.7507,10.422
9900.12,3210.31,0.32426,94.9099,1331103.291,144.392,4998.27,58,35.655,19.619
18180.7,5069.35,0.27883,177.441,2483589.868,229.139,5963.59,148,26.6251,20.127
12017.6,3566.71,0.29679,108.658,1655418.745,182.473,4671.22,123,29.6468,3.269
9811.7,4088.77,0.41672,85.2202,1359582.1,146.765,5394.62,49,35.887,18.119
6859.06,2257.36,0.3291,56.809,952409.9468,99.8818,3637.62,76,37.5912,1.358
5997.51,1715.81,0.28608,55.6629,817862.0228,85.2411,2453.22,27,40.3369,12.701
22869.8,5440.58,0.23789,323.683,3147677.437,405.101,6215.8,164,19.8423,0.979
7056.04,2385.4,0.33806,72.7297,970600.1457,99.5021,3750.66,33,36.1048,1.738
10830.7,3159.23,0.29169,124.132,1448863.143,158.75,4060.81,47,33.8192,1.565
9159.67,1783.56,0.19471,101.662,1294938.778,132.519,4208.84,44,33.6603,0.768
8684.75,3001.47,0.3456,72.829,1172502.538,124.106,3646.58,75,37.4459,10.584
13725.4,4180.17,0.30455,176.522,1885562.695,237.867,4755.96,28,29.0607,3.406
7355.33,2564.98,0.34872,84.1936,994642.5924,109.939,3526.14,24,36.8147,13.09
6442.67,1726.26,0.26794,65.1427,911111.6776,84.8384,3115.82,27,39.1887,2.769
9687.76,2385.99,0.24628,127.799,1316902.686,158.781,3605.37,31,34.5618,2.352
7017.18,2690.62,0.38343,65.5682,1028815.618,93.6411,3219.51,25,38.8346,1.585
5343.44,1789.71,0.33493,65.7266,728700.0796,78.8363,3197.59,22,38.9913,16.132
8741.04,2579.44,0.29509,90.1708,1241534.243,109.904,4078.17,24,35.5293,3.014
10510.9,3306.85,0.31461,90.7965,1491506.485,128.979,4390.2,90,32.2985,13.277
13718.9,3371.19,0.24573,181.882,1878622.576,210.753,4575.18,177,29.1499,1.645
12526.6,3749.97,0.29936,134.871,1690308.659,176.226,4076.34,178,31.7747,3.614
23484.6,6949.46,0.29591,305.026,3252710.474,378.384,6348.86,98,17.5782,3.572
12183.7,3484.31,0.28598,101.301,1686820.961,181.461,4619.5,123,29.9071,2.827
8949.36,2502.92,0.27967,87.397,1194620.898,116.998,3945.79,34,34.702,17.793
14380.8,3957.63,0.2752,180.115,2048847.795,206.68,5189.45,58,27.7883,13.057
8023.57,2883.39,0.35936,78.1073,1088187.929,113.237,2980,12,38.9493,15.673
7398.92,2747.66,0.37135,55.7456,1059499.518,104.788,3855.29,19,37.0257,16.073
3775.79,1176.86,0.31168,33.9678,514195.1758,48.5693,1339.44,24,44.6292,11.205
6066.59,1461.67,0.24093,54.4777,830303.4142,77.4508,3334.31,50,38.6708,5.783
7828.62,2453.38,0.31338,75.2284,1116441.735,119.658,3353.28,33,37.4152,3.255
9242.92,3465.62,0.37494,96.7416,1307910.962,147.102,3717.65,84,35.4623,15.129
10285.2,2751.37,0.2675,118.982,1406553.439,139.86,4210.04,120,34.3414,2.568
6725.46,1770.12,0.26319,50.4997,933439.5981,81.2739,3184.25,11,38.8012,11.164
12095.4,3315.05,0.27407,155.686,1693432.571,206.698,4759.98,69,28.6958,2.94
7321.37,2863.42,0.3911,62.1639,1077579.2,88.7138,3423.44,36,38.3851,6.347
7184.13,2711.06,0.37736,61.4404,975523.7854,110.089,2719.5,48,40.0204,16.176
11990.8,2614.57,0.21804,135.706,1670452.899,189.077,4910.14,76,23.7675,13.158
5853.68,2028.56,0.34654,74.906,807939.5775,86.0887,3043.02,36,40.2078,1.611
14061.4,5041.72,0.35855,193.129,1906909.775,277.665,5041.78,102,26.8983,7.979
11086.1,2831.62,0.25542,131.598,1521343.204,153.226,3749.11,29,34.8223,2.475
16009.8,5477.69,0.34214,244.052,2188247.499,263.331,5540.74,118,23.9552,2.505
4099.37,1310.89,0.31977,34.1176,560211.0847,49.863,1432.12,17,44.2072,1.267
5433.08,1117.09,0.2056,52.0941,775377.1646,67.5353,2858.26,58,40.4463,1.275
6242.74,910.97,0.14592,47.804,879106.9737,73.1055,2740.75,1,42.0224,0.545
7096.04,2674.9,0.37695,65.7862,1043128.201,96.8469,3230.64,31,38.8588,1.26
5244.74,1234.14,0.23531,42.4154,734135.8453,67.4942,2708.4,26,41.2341,9.351
12874.5,5815.4,0.45169,146.56,1753907.038,212.939,5636.11,138,25.443,15.363
7165.91,1445.37,0.2017,69.9293,971510.6402,87.4368,3493.27,70,37.9037,13.924
7779.25,2742.37,0.35252,54.2002,1116923.513,116.107,4712.9,21,38.4315,17.486
11949.7,2746.99,0.22987,139.91,1668717.06,193.015,4057.94,70,32.4726,1.92
12573.2,3242.95,0.25792,139.818,1763347.664,168.917,4669.14,55,29.9565,15.537
10606.8,2083.76,0.19645,150.839,1484757.81,163.569,4625.43,143,29.8812,1.841
8353.91,2012.88,0.24095,71.0706,1158901.275,95.7976,3550.58,65,37.1901,11.499
15969.4,5795.22,0.36289,182.484,2209246.257,262.263,4649.87,31,25.9374,1.848
15129.9,4069.19,0.26895,123.108,2043137.451,221.527,4727.18,141,28.9539,4.483
13282.5,4915.37,0.37006,122.908,1854697.684,199.676,4467.33,70,30.0748,20.3
3838.75,1133.19,0.29519,32.1069,526586.5172,46.9391,1398.46,17,44.3908,1.432
8908.08,2279.24,0.25586,88.7867,1252218.73,118.116,3358.55,106,37.3796,19.567
13426.4,3324.22,0.24758,159.581,1891992.036,216.169,4973.13,195,28.005,2.118
5574.59,1475.84,0.26474,63.4793,766483.1157,86.8035,2991.1,47,39.9537,10.033
15046.7,3414.28,0.22691,171.111,2116558.188,228.372,4954.26,84,26.7711,2.394
6919.37,2417.19,0.34933,53.7405,953961.1696,88.2495,2985.66,51,39.911,12.816
6167.06,2009.56,0.32585,49.1643,793035.6007,91.033,2549.67,39,43.7389,14.756
12537.8,3488.34,0.27822,168.299,1728548.278,214.622,4729.03,117,26.1757,4.787
9097.71,1691.53,0.18592,75.9528,1311205.527,105.376,3957.36,8,31.5619,1.356
4297.48,1290.77,0.30035,37.0022,581076.2831,50.3844,1429.3,26,44.3182,11.222
6594.64,1546.87,0.23456,57.1282,878684.6983,80.31,3134.24,30,38.7748,4.955
14767.7,4268,0.289,176.33,2044319.432,257.828,5163.05,95,26.0371,6.186
5524.73,1646.12,0.29795,52.3387,751989.5697,73.4711,3078.23,14,39.737,7.599
5660.66,1961.37,0.34649,50.1957,816856.7385,81.8842,2380.01,63,42.2416,12.544
7088.69,2450.5,0.34569,74.7594,985786.475,112.513,2993.77,34,37.3452,12.246
10134.3,2322.02,0.22912,99.5608,1412430.651,125.597,3966.15,47,34.0703,19.413
